INFO:root:3, 4.803382, 4.053865, 0.052083, 0.000000, 0.000000, 0.000000
INFO:root:0, 7.351002, 5.199510, 1.384549, 0.000000, 0.000000, 0.000000
INFO:root:1, 7.055091, 6.231884, 0.692274, 0.000000, 0.000000, 0.000000
INFO:root:2, 6.577751, 5.750937, 0.461516, 0.000000, 0.000000, 0.000000
INFO:root:3, 5.877369, 5.226536, 0.346137, 0.000000, 0.000000, 0.000000
INFO:root:0, 7.104703, 4.031780, 0.412120, 0.000000, 0.000000, 0.000000
INFO:root:1, 5.371213, 3.731700, 0.206060, 0.000000, 0.000000, 0.000000
INFO:root:0, 7.313903, 3.989759, 0.279225, 0.000000, 0.000000, 0.000000
INFO:root:1, 5.507356, 3.711789, 0.139612, 0.000000, 0.000000, 0.000000
INFO:root:2, 4.828997, 3.608772, 0.093075, 0.000000, 0.000000, 0.000000
INFO:root:3, 4.476009, 3.576399, 0.069806, 0.000000, 0.000000, 0.000000
INFO:root:0, 7.273506, 4.495347, 0.933385, 0.000000, 0.000000, 0.000000
INFO:root:1, 5.527533, 4.006340, 0.466693, 0.000000, 0.000000, 0.000000
INFO:root:2, 4.839242, 3.903700, 0.311128, 0.000000, 0.000000, 0.000000
INFO:root:3, 4.544690, 3.905512, 0.233346, 0.000000, 0.000000, 0.000000
INFO:root:0, 6.596320, 3.669699, 0.370370, 0.000000, 0.000000, 0.000000
INFO:root:1, 5.130104, 3.570803, 0.185185, 0.000000, 0.000000, 0.000000
INFO:root:2, 4.657894, 3.743387, 0.123457, 0.000000, 0.000000, 0.000000
INFO:root:3, 4.441072, 3.679993, 0.092593, 0.000000, 0.000000, 0.000000
INFO:root:0, 6.590044, 4.492645, 0.318287, 0.000000, 0.000000, 0.000000
INFO:root:1, 5.428169, 4.111206, 0.159144, 0.000000, 0.000000, 0.000000
INFO:root:2, 4.772314, 3.987419, 0.106096, 0.000000, 0.000000, 0.000000
INFO:root:3, 4.441605, 3.907857, 0.079572, 0.000000, 0.000000, 0.000000
INFO:root:0, 7.206969, 5.841721, 0.261469, 0.000000, 0.000000, 0.000000
INFO:root:1, 7.800669, 7.699159, 0.130734, 0.000000, 0.000000, 0.000000
INFO:root:2, 8.126055, 7.582581, 0.087156, 0.000000, 0.000000, 0.000000
INFO:root:3, 7.729008, 6.898752, 0.065367, 0.000000, 0.000000, 0.000000
INFO:root:0, 6.812552, 4.329855, 1.291956, 0.000000, 0.000000, 0.000000
INFO:root:1, 5.284051, 3.953801, 0.645978, 0.000000, 0.000000, 0.000000
INFO:root:2, 4.692023, 3.780435, 0.430652, 0.000000, 0.000000, 0.000000
INFO:root:3, 4.380603, 3.691814, 0.322989, 0.000000, 0.000000, 0.000000
